model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_460.pkl,460,calm_guava_3vcnxm6dby,13,,-0.95747062115277,0.9156604793656514,0.9095071697433144,0.02996783246507453,0.9232261200082339
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_457.pkl,457,eager_rod_3gr6rk139m,16,,-0.9746494066882416,0.8074545622289879,0.777093048092435,0.03541043982312918,0.8486867419361354
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_457.pkl,457,eager_rod_3gr6rk139m,16,,-0.9681769147788565,0.785127779315435,0.7563233878176646,0.03405758595754472,0.8208637303347496
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_433.pkl,433,amusing_hominy_gdfxp2bxrs,7,,-0.8945423536100057,0.7885416666666667,0.7905051364345511,0.034286342334340164,0.7718000175142838
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_462.pkl,462,yellow_arch_d6jns6cqzk,7,,-0.97520184544406,0.8417378157239417,0.8367707968214971,0.035903633429840084,0.8557649256155369
SurvivalTree_T1,raw_SurvivalTree_T1_433.pkl,433,amusing_hominy_gdfxp2bxrs,7,,-0.9434337691870381,0.8520359848484849,0.8408182423795182,0.02935032007568417,0.8708927798539288
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_459.pkl,459,quirky_helmet_q8ddpl7lft,16,,-0.9412124923453766,0.8127090301003345,0.7913963453380575,0.03246382764282778,0.8376790391552411
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_433.pkl,433,amusing_hominy_gdfxp2bxrs,13,,-0.9761227970437749,0.8808712121212121,0.8704461305511398,0.03167122731178206,0.8912898063321589
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_460.pkl,460,calm_guava_3vcnxm6dby,13,,-0.9546726357022943,0.8886736348891692,0.8739877457435162,0.028675984798555706,0.9081983182695018
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_433.pkl,433,amusing_hominy_gdfxp2bxrs,13,,-0.9778283115406481,0.8849431818181818,0.8749339265454718,0.03457988117022956,0.8956807670404047
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_433.pkl,433,amusing_hominy_gdfxp2bxrs,13,,-0.9602046617396248,0.8777462121212121,0.8790645609406456,0.029048934840271507,0.8686483355098807
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_457.pkl,457,eager_rod_3gr6rk139m,16,,-0.9735706580366774,0.795829873604576,0.7673009222183171,0.03376178764640081,0.8357110893170747
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_433.pkl,433,amusing_hominy_gdfxp2bxrs,13,,-0.977259806708357,0.8823863636363637,0.8803694670605885,0.030383885911565163,0.8796118150472166
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_462.pkl,462,yellow_arch_d6jns6cqzk,13,,-0.9705882352941176,0.8813144788331555,0.8825988000815168,0.03428098575879841,0.881278750108025
SurvivalTree_T0,raw_SurvivalTree_T0_432.pkl,432,crimson_date_4qqx58v141,10,,-0.8683609366076528,0.8428680034210776,0.8423332293890621,0.03666220048391984,0.851269264080243
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_432.pkl,432,crimson_date_4qqx58v141,13,,-0.908,0.829896417371472,0.8070601912540635,0.03038613056260149,0.8559247099759835
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_459.pkl,459,quirky_helmet_q8ddpl7lft,4,,-0.9491733006736068,0.840594775377384,0.8219677799100261,0.039436183255932636,0.8673017725182843
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_460.pkl,460,calm_guava_3vcnxm6dby,13,,-0.9412423055400112,0.891962515768607,0.8791080218987785,0.027345538883653982,0.9072984617236012
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_432.pkl,432,crimson_date_4qqx58v141,13,,-0.912621359223301,0.8347429440273686,0.8109403003734871,0.0300214421568558,0.8624480642713928
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_457.pkl,457,eager_rod_3gr6rk139m,16,,-0.9719525350593312,0.7909401236276409,0.7720978929304941,0.035485496446756526,0.8131882460093293
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_432.pkl,432,crimson_date_4qqx58v141,13,,-0.9299435028248587,0.8164971966169343,0.8006478560325999,0.03188706944893657,0.8356828003138351
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_433.pkl,433,amusing_hominy_gdfxp2bxrs,16,,-0.9550881182490051,0.8588541666666667,0.8613642151660269,0.03438100631575516,0.8450131196982539
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_432.pkl,432,crimson_date_4qqx58v141,13,,-0.9288135593220339,0.8466216858310368,0.8336283283093117,0.03125158934783415,0.86810787638825
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_460.pkl,460,calm_guava_3vcnxm6dby,10,,-0.9435626102292769,0.8682645521715624,0.8562296595839306,0.03311667731521581,0.880357813161546
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_459.pkl,459,quirky_helmet_q8ddpl7lft,13,,-0.9301898346601347,0.8554641598119859,0.8367311364502109,0.03353312930863446,0.8799912511540452
SurvivalTree_T0,raw_SurvivalTree_T0_395.pkl,395,keen_whale_yfmc98sqdh,4,,-0.8627633209417596,0.8277748367743074,0.8295705215627733,0.0383630433292128,0.8288952856625433
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_395.pkl,395,keen_whale_yfmc98sqdh,10,,-0.9386617100371747,0.8418034233280395,0.8400539069632722,0.043467035737140405,0.8506410690352388
SurvivalTree_T0,raw_SurvivalTree_T0_391.pkl,391,bright_receipt_mhthtztvhd,10,,-0.8219414129810454,0.8341408870667164,0.847755238183953,0.03447698640321829,0.8169370381099222
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_391.pkl,391,bright_receipt_mhthtztvhd,13,,-0.911648846370287,0.8798919120387626,0.8811535851831147,0.03735672512889316,0.8844801520792809
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_457.pkl,457,eager_rod_3gr6rk139m,16,,-0.9606256742179072,0.7886336377894639,0.7676387412835934,0.03419904794816504,0.81548745748185
SurvivalTree_T0,raw_SurvivalTree_T0_429.pkl,429,yellow_endive_qhjwvcsy37,7,,-0.880199179847686,0.7335860761674996,0.7163870361750437,0.043520504133428305,0.7789836811006087
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_429.pkl,429,yellow_endive_qhjwvcsy37,10,,-0.9297945205479452,0.8024297777011891,0.7844100631306805,0.04368777675926321,0.8438572479348196
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_395.pkl,395,keen_whale_yfmc98sqdh,10,,-0.9392812887236679,0.8448032468678313,0.8412455623056915,0.040885795101499756,0.8572187412874681
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_391.pkl,391,bright_receipt_mhthtztvhd,13,,-0.9184018007878447,0.8864144614237793,0.8873261247773967,0.038076543250247674,0.8924662239820522
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_395.pkl,395,keen_whale_yfmc98sqdh,10,,-0.9442379182156134,0.8576848420681137,0.8520007968932511,0.03751863287907958,0.8701912775426869
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_429.pkl,429,yellow_endive_qhjwvcsy37,10,,-0.9390743995313415,0.8017404790625539,0.781475181579124,0.0444308678099948,0.8477909638224894
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_391.pkl,391,bright_receipt_mhthtztvhd,13,,-0.9276278001148766,0.8623742079761461,0.8674815113429466,0.03374686072182347,0.8641014681355199
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_429.pkl,429,yellow_endive_qhjwvcsy37,10,,-0.9478617457527827,0.7882129932793382,0.773232888863366,0.040506040335967414,0.8265343137298073
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_433.pkl,433,amusing_hominy_gdfxp2bxrs,13,,-0.9590676520750426,0.8548768939393939,0.8392896911096974,0.030798445409970295,0.8772942813615976
SurvivalTree_T0,raw_SurvivalTree_T0_394.pkl,394,epic_leaf_nwjyrml7z4,13,,-0.8980523432744979,0.7509636563876652,0.729405288676803,0.03592792237110284,0.7807879136750473
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_394.pkl,394,epic_leaf_nwjyrml7z4,13,,-0.9342665855143031,0.8741740088105727,0.8609694229879942,0.033869747227826145,0.8940482794101519
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_432.pkl,432,crimson_date_4qqx58v141,13,,-0.9129943502824859,0.8547942601919605,0.8385717055793811,0.03244262009479302,0.8776551978945801
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_394.pkl,394,epic_leaf_nwjyrml7z4,16,,-0.9573950091296409,0.8534324522760646,0.8392888200931126,0.036500703352953696,0.8720586675322952
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_395.pkl,395,keen_whale_yfmc98sqdh,13,,-0.9275092936802974,0.8868890065290277,0.8854942403227319,0.03668949638018226,0.8899352435427079
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_394.pkl,394,epic_leaf_nwjyrml7z4,10,,-0.9318320146074255,0.8832599118942731,0.8720283371122549,0.033869430274585326,0.8996310056960256
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_429.pkl,429,yellow_endive_qhjwvcsy37,10,,-0.9461042765084944,0.7628812683094951,0.7467976298770596,0.042395394049308144,0.8066117741600124
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_391.pkl,391,bright_receipt_mhthtztvhd,13,,-0.9080987937966686,0.8789601192694745,0.8821819368280067,0.03299730709717329,0.8904284414140219
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_394.pkl,394,epic_leaf_nwjyrml7z4,16,,-0.9248385202583675,0.8638950073421439,0.8572702356422142,0.03459307581312306,0.877373855521468
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_432.pkl,432,crimson_date_4qqx58v141,10,,-0.8850282485875707,0.8189204599448826,0.8069405625069511,0.032159507515883104,0.8374117813179296
SurvivalTree_T1,raw_SurvivalTree_T1_432.pkl,432,crimson_date_4qqx58v141,13,,-0.8743185947910357,0.8240520764040673,0.808221553104513,0.03284014763404043,0.8443626909057281
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_432.pkl,432,crimson_date_4qqx58v141,16,,-0.9383209594517419,0.8046184548132662,0.7913596938232265,0.030686222832218092,0.822475535758912
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_432.pkl,432,crimson_date_4qqx58v141,16,,-0.9406053683609366,0.8247648009122873,0.8089991469893633,0.03268585095058047,0.8440166814684226
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_395.pkl,395,keen_whale_yfmc98sqdh,16,,-0.9237918215613383,0.890153520381154,0.8883329907022862,0.04498486457764679,0.8951647633153382
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_429.pkl,429,yellow_endive_qhjwvcsy37,10,,-0.9548916227299356,0.7447871790453214,0.7267737082099324,0.04652193404732688,0.7900871692823453
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_432.pkl,432,crimson_date_4qqx58v141,16,,-0.9242937853107345,0.8117456998954671,0.7972419523869841,0.03110894562891921,0.8299118789802702
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_391.pkl,391,bright_receipt_mhthtztvhd,7,,-0.8851234922458358,0.8342340663436452,0.8343831958477534,0.03650950063324631,0.8516743822754594
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_394.pkl,394,epic_leaf_nwjyrml7z4,16,,-0.9446135118685332,0.8403083700440529,0.8259872173634472,0.039517662322303845,0.8678865297302939
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_429.pkl,429,yellow_endive_qhjwvcsy37,10,,-0.9701230228471002,0.7572376357056695,0.7357658479323199,0.04202055366956732,0.7992483013621363
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_432.pkl,432,crimson_date_4qqx58v141,16,,-0.915819209039548,0.8331274351420698,0.8229756811269565,0.03111559700162188,0.8467864299033157
SurvivalTree_T1,raw_SurvivalTree_T1_429.pkl,429,yellow_endive_qhjwvcsy37,10,,-0.9203767123287672,0.7514216784421851,0.7346010299304023,0.04205215880531136,0.8050333893219509
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_429.pkl,429,yellow_endive_qhjwvcsy37,16,,-0.9474885844748858,0.7271239014302947,0.7141360965131085,0.043350368067265097,0.7646474637146099
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_395.pkl,395,keen_whale_yfmc98sqdh,10,,-0.9101610904584883,0.8400829362978648,0.8450933546137889,0.040065032064395815,0.8336325337448235
SurvivalTree_T1,raw_SurvivalTree_T1_395.pkl,395,keen_whale_yfmc98sqdh,13,,-0.9032343584305408,0.8963737427210164,0.8947244165925483,0.0332197234664899,0.8995873492747356
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_395.pkl,395,keen_whale_yfmc98sqdh,16,,-0.949814126394052,0.9221810481736369,0.9125601595315387,0.033930146700596464,0.941969288658526
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_429.pkl,429,yellow_endive_qhjwvcsy37,16,,-0.95662100456621,0.7555574702739962,0.741698008003627,0.04296469584980892,0.7988393995877443
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_395.pkl,395,keen_whale_yfmc98sqdh,16,,-0.9547707558859975,0.9212987471325216,0.9123080463222152,0.03710211320060637,0.939715530859859
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_429.pkl,429,yellow_endive_qhjwvcsy37,16,,-0.9503424657534246,0.7656384628640358,0.7504669274404094,0.03960347976276885,0.8087869319612387
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_395.pkl,395,keen_whale_yfmc98sqdh,16,,-0.9392812887236679,0.9230633492147521,0.9180210022029947,0.03331381688507065,0.9338632631329532
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_391.pkl,391,bright_receipt_mhthtztvhd,10,,-0.887450759707372,0.8415952292210213,0.8446897202110164,0.03606186835113161,0.8493952181115282
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_394.pkl,394,epic_leaf_nwjyrml7z4,16,,-0.9488740109555691,0.8158039647577092,0.801498370208706,0.03733112530467764,0.8407653632263774
SurvivalTree_T1,raw_SurvivalTree_T1_391.pkl,391,bright_receipt_mhthtztvhd,16,,-0.9272588055130169,0.8920518076779724,0.8930693055506915,0.02808156099376446,0.9063715738817526
SurvivalTree_T1,raw_SurvivalTree_T1_394.pkl,394,epic_leaf_nwjyrml7z4,7,,-0.9397443700547778,0.7427955212922174,0.7102271149142119,0.03121805005665029,0.8107580207141956
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_394.pkl,394,epic_leaf_nwjyrml7z4,16,,-0.9525258673158856,0.8945484581497798,0.8857438743863982,0.029506081812818285,0.914334416538492
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_391.pkl,391,bright_receipt_mhthtztvhd,16,,-0.9712999437253799,0.9221021244875139,0.9222119482921624,0.029668563743256084,0.9342927584996508
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_394.pkl,394,epic_leaf_nwjyrml7z4,16,,-0.9506999391357274,0.9007892804698973,0.8955129977028585,0.03212104897027765,0.915604145759225
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_391.pkl,391,bright_receipt_mhthtztvhd,16,,-0.967923466516601,0.9251770406261648,0.9243254588778225,0.03309857107420535,0.93710475570932
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_432.pkl,432,crimson_date_4qqx58v141,16,,-0.892090395480226,0.848332224650765,0.835023611322767,0.033299146109913816,0.8653712622060425
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_429.pkl,429,yellow_endive_qhjwvcsy37,16,,-0.9272260273972602,0.7427192831294158,0.7191821358972605,0.04078628996554848,0.8033830460354359
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_394.pkl,394,epic_leaf_nwjyrml7z4,16,,-0.9464394400486914,0.8802312775330396,0.8728596193143323,0.029339448427482668,0.9013503009274816
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_395.pkl,395,keen_whale_yfmc98sqdh,16,,-0.9058240396530359,0.9050644079760014,0.9007225676294162,0.033376169264257835,0.9136447057127192
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_391.pkl,391,bright_receipt_mhthtztvhd,16,,-0.9549803038829487,0.9162318300409988,0.9172946069973019,0.030543838728670464,0.9243159432658372
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_394.pkl,394,epic_leaf_nwjyrml7z4,13,,-0.9490662139219015,0.8566446402349486,0.8465687516803434,0.030652573294680165,0.881516497856361
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_432.pkl,432,crimson_date_4qqx58v141,13,,-0.9065108514190318,0.8374037821913903,0.8218986566133455,0.0320420760620595,0.8554667329795399
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_391.pkl,391,bright_receipt_mhthtztvhd,16,,-0.9509297520661157,0.9073797987327619,0.9087357844430352,0.0305684642494689,0.9201743724819246
SurvivalTree_T0,raw_SurvivalTree_T0_379.pkl,379,plucky_watch_19lvrndj1v,13,,-0.8936035465484484,0.7384015947807177,0.7341621176191581,0.040151294157308746,0.7586183568764424
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_429.pkl,429,yellow_endive_qhjwvcsy37,16,,-0.9531963470319634,0.7222557297949337,0.707885960058376,0.04528874844871581,0.7630488892327206
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_379.pkl,379,plucky_watch_19lvrndj1v,16,,-0.9645345155161494,0.8960674157303371,0.8908275977931919,0.03347003317881704,0.9060002438380858
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_395.pkl,395,keen_whale_yfmc98sqdh,10,,-0.8992576882290562,0.8914769719428269,0.8869908929649032,0.04007701197976246,0.898839882294428
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_379.pkl,379,plucky_watch_19lvrndj1v,16,,-0.967067764407853,0.899148242116709,0.8951483769771651,0.033642108518984935,0.9073553230162411
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_379.pkl,379,plucky_watch_19lvrndj1v,7,,-0.9385687143761875,0.8592787241754258,0.8555744402258273,0.03728015047406419,0.8697539963694085
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_394.pkl,394,epic_leaf_nwjyrml7z4,16,,-0.941712204007286,0.8662812041116006,0.8538057211453317,0.032362166313581374,0.8929155358672208
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_429.pkl,429,yellow_endive_qhjwvcsy37,16,,-0.9606164383561644,0.7342753748061348,0.715277573900758,0.041486365851301374,0.7949323425700272
SurvivalTree_T0,raw_SurvivalTree_T0_376.pkl,376,ashy_comb_8j8l05t49r,4,,-0.8730325288562435,0.737106526765072,0.7229632520834905,0.043011098402571876,0.778771989835259
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_376.pkl,376,ashy_comb_8j8l05t49r,10,,-0.9229979466119097,0.7537791214654099,0.7400998942280623,0.04039080419057562,0.7958007170708942
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_395.pkl,395,keen_whale_yfmc98sqdh,7,,-0.9342523860021209,0.9190047644256221,0.9082334417726455,0.03223744219297067,0.9402278992241951
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_379.pkl,379,plucky_watch_19lvrndj1v,16,,-0.9518682710576314,0.8810257339615802,0.8727798873654352,0.03410730266917675,0.8968267747804357
SurvivalTree_T0,raw_SurvivalTree_T0_367.pkl,367,boring_plow_fw3js8pxbv,4,,-0.8752796420581656,0.7470081595648232,0.746139452975249,0.034741656346145636,0.7620019207258313
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_391.pkl,391,bright_receipt_mhthtztvhd,4,,-0.9576446280991735,0.9167909057025717,0.9173894740840124,0.03433711399241298,0.9288994396336371
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_367.pkl,367,boring_plow_fw3js8pxbv,16,,-0.9210693825588797,0.871985494106981,0.8640110458175373,0.03425609048580834,0.8846783966958275
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_376.pkl,376,ashy_comb_8j8l05t49r,13,,-0.9363579080025205,0.7886359594522497,0.7751915412293616,0.04088880842249101,0.8283086499476987
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_367.pkl,367,boring_plow_fw3js8pxbv,16,,-0.92488860598345,0.8734360834088849,0.865205020700718,0.036069285668171455,0.8869475611336524
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_376.pkl,376,ashy_comb_8j8l05t49r,10,,-0.9376181474480151,0.7845900764716344,0.7750908432617145,0.041026561739976174,0.8173375954074616
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_367.pkl,367,boring_plow_fw3js8pxbv,4,,-0.9057734204793029,0.8523118766999094,0.8528890666563049,0.03331705936676337,0.8572764404750899
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_394.pkl,394,epic_leaf_nwjyrml7z4,13,,-0.9353369763205829,0.8671989720998532,0.8561683600246132,0.030079855780667703,0.8949179364006136
SurvivalTree_T0,raw_SurvivalTree_T0_342.pkl,342,amusing_arch_qw4m4p8jy0,16,,-0.8579474342928661,0.6808595835557928,0.6903023573190427,0.043320911390492954,0.6625203644378647
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_342.pkl,342,amusing_arch_qw4m4p8jy0,16,,-0.9423201555411536,0.8378715073856559,0.8328685726869149,0.03888118368627502,0.8425484233105083
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_376.pkl,376,ashy_comb_8j8l05t49r,10,,-0.9271371199082042,0.7675173394984883,0.7582291378010303,0.0408679292447534,0.8064305478344053
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_342.pkl,342,amusing_arch_qw4m4p8jy0,16,,-0.9377835385612443,0.8425876490478733,0.8387169597309763,0.04023477777379374,0.8455235994046965
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_379.pkl,379,plucky_watch_19lvrndj1v,7,,-0.9018366054464851,0.8408390721275825,0.8357943406861092,0.03842985924726002,0.8537889250386348
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_367.pkl,367,boring_plow_fw3js8pxbv,7,,-0.8596196868008948,0.8465095194922937,0.8430266165842037,0.034285794777614814,0.8584535701762661
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_342.pkl,342,amusing_arch_qw4m4p8jy0,16,,-0.9559300064808814,0.800498309307706,0.7969358539316572,0.04000763343996408,0.7991593149244431
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_391.pkl,391,bright_receipt_mhthtztvhd,16,,-0.9421487603305785,0.9133432724562057,0.9128443861502259,0.031370368896383186,0.9277782579544601
SurvivalTree_T0,raw_SurvivalTree_T0_284.pkl,284,mango_hair_k3jbrfr8x9,16,,-0.9073672806067172,0.7305166999714531,0.7313845421081203,0.03413289573573375,0.7363833260179581
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_284.pkl,284,mango_hair_k3jbrfr8x9,16,,-0.9375,0.7977923684460938,0.7918476249283051,0.03246698520998254,0.8115879898029401
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_284.pkl,284,mango_hair_k3jbrfr8x9,16,,-0.9336734693877551,0.8020744124084118,0.7953616286077643,0.0338257444255604,0.8182153648747972
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_342.pkl,342,amusing_arch_qw4m4p8jy0,16,,-0.9342928660826032,0.8226107848371597,0.8223509313404157,0.04095567308333041,0.8212767008162434
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_376.pkl,376,ashy_comb_8j8l05t49r,10,,-0.9149338374291115,0.7954828383425218,0.7891948437263484,0.04632949542456225,0.81967570749153
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_284.pkl,284,mango_hair_k3jbrfr8x9,4,,-0.915625,0.8037872299933391,0.8056908217530019,0.03312027452777607,0.8101964095169203
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_379.pkl,379,plucky_watch_19lvrndj1v,16,,-0.9553514882837238,0.8481786879304095,0.8289652577125752,0.03545648781258212,0.879835522058151
SurvivalTree_T1,raw_SurvivalTree_T1_379.pkl,379,plucky_watch_19lvrndj1v,7,,-0.937953995157385,0.8627220007249004,0.8481507511002668,0.0353812492853025,0.8865341711146095
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_379.pkl,379,plucky_watch_19lvrndj1v,7,,-0.948068397720076,0.8817506342877854,0.8744547203313029,0.03437867957366747,0.893110633170707
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_367.pkl,367,boring_plow_fw3js8pxbv,4,,-0.8997821350762527,0.8255666364460562,0.8197037993995028,0.03605666694693672,0.8418221162417514
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_379.pkl,379,plucky_watch_19lvrndj1v,13,,-0.9487017099430018,0.8903588256614715,0.8841662842147778,0.037177778778812794,0.9005989757389813
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_284.pkl,284,mango_hair_k3jbrfr8x9,16,,-0.9387865655471289,0.8226282234275383,0.8141900871280691,0.03150007464488606,0.8450604586762109
